NR_TURNO;SG_UF;CD_CARGO;DS_CARGO;NR_CANDIDATO;NM_URNA_CANDIDATO;NR_PARTIDO;SG_PARTIDO;DS_NACIONALIDADE;SG_UF_NASCIMENTO;NR_IDADE_DATA_POSSE;DS_GENERO;DS_GRAU_INSTRUCAO;DS_ESTADO_CIVIL;DS_COR_RACA;ST_REELEICAO
1;DF;8;DEPUTADO DISTRITAL;77277;SILVESTRE ARAÚJO;77;SOLIDARIEDADE;BRASILEIRA NATA;PI;62;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;40107;DRA JÔ;40;PSB;BRASILEIRA NATA;MA;60;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;28001;NILSON PIRES;28;PRTB;BRASILEIRA NATA;GO;65;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;11223;ANDREA VIEIRA;11;PP;BRASILEIRA NATA;DF;47;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;27190;SGT GUIMARÃES;27;DC;BRASILEIRA NATA;DF;36;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;45101;PROFESSORA LUCIMAR CORDEIRO;45;PSDB;BRASILEIRA NATA;DF;49;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;14563;ARAUJO FILHO;14;PTB;BRASILEIRA NATA;DF;51;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;44111;VANUSA LOPES;44;UNIÃO;BRASILEIRA NATA;MA;52;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;45777;DORA GOMES;45;PSDB;BRASILEIRA NATA;RJ;55;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;2322;HOSANA DA HORTA GIRASSOL;23;CIDADANIA;BRASILEIRA NATA;CE;51;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;2929;RICARDO MACHADO;29;PCO;BRASILEIRA NATA;RJ;61;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;4;VICE-GOVERNADOR;45;BETH CUPERTINO;28;PRTB;BRASILEIRA NATA;SP;69;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;1223;ROBERTA CAMARGO;12;PDT;BRASILEIRA NATA;DF;56;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;90180;FRAN MENDONÇA;90;PROS;BRASILEIRA NATA;DF;48;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;28917;DOUTOR GUSTAVO RAMIRO;28;PRTB;BRASILEIRA NATA;DF;39;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;10222;TODI MORENO;10;REPUBLICANOS;BRASILEIRA NATA;DF;50;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;2228;MARCO AURÉLIO PIANTELLA;22;PL;BRASILEIRA NATA;MG;72;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;70123;WILSON AMIGÃO;70;AVANTE;BRASILEIRA NATA;DF;50;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;45026;MIGUEL DA 26;45;PSDB;BRASILEIRA NATA;CE;40;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;40033;GLAYCE HELENA;40;PSB;BRASILEIRA NATA;PA;50;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;15000;IOLANDO;15;MDB;BRASILEIRA NATA;DF;53;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;S
1;DF;6;DEPUTADO FEDERAL;1590;CORONEL VASCONCELOS;15;MDB;BRASILEIRA NATA;RJ;49;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;4044;ESTEVÃO LOPES;40;PSB;BRASILEIRA NATA;DF;44;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;3377;ANA CHACEL;33;PMN;BRASILEIRA NATA;DF;48;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;19999;MÁRCIA MARTINS;19;PODE;BRASILEIRA NATA;DF;45;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;50999;MANDATA FEMINISTA BEM VIVER BE;50;PSOL;BRASILEIRA NATA;DF;21;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;7777;RODOLPHO HOTH HOTH;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;48;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;13131;GABRIEL MAGNO;13;PT;BRASILEIRA NATA;MG;36;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;18000;PROFESSOR GUI SOUSA;18;REDE;BRASILEIRA NATA;DF;34;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;23888;BENEDITO DA VOZINHA;23;CIDADANIA;BRASILEIRA NATA;DF;35;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;27055;JOÃO TERRA;27;DC;BRASILEIRA NATA;PI;57;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;77745;LACI SILVA;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;53;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;6565;ANA PRESTES;65;PC do B;BRASILEIRA (NATURALIZADA);GO;45;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;22050;MÔNICA ALMEIDA;22;PL;BRASILEIRA NATA;DF;52;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;51025;DANY MARAVILHA;51;PATRIOTA;BRASILEIRA NATA;MG;46;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;3600;RAFAEL LOBO;36;AGIR;BRASILEIRA NATA;DF;35;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;33111;PROFESSORA HÉRICA;33;PMN;BRASILEIRA NATA;DF;42;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;2325;LIDIANE MORAES;23;CIDADANIA;BRASILEIRA NATA;DF;34;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;90010;EDMILSON BOA MORTE;90;PROS;BRASILEIRA NATA;DF;56;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;50180;LUDMILA SUAID;50;PSOL;BRASILEIRA NATA;DF;43;FEMININO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;PRETA;N
1;DF;8;DEPUTADO DISTRITAL;27100;JOSIVALDO;27;DC;BRASILEIRA NATA;PB;57;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;28028;FÁBIO GOMES;28;PRTB;BRASILEIRA NATA;PE;34;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;35999;SGT SIMÕES TOTÓ LEGAL;35;PMB;BRASILEIRA NATA;DF;51;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;3322;TÁCIO ROGÉRIO DOS ANIMAIS;33;PMN;BRASILEIRA NATA;RJ;49;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;55190;ROBERTSON MEDEIROS;55;PSD;BRASILEIRA NATA;PB;41;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;70900;IVANA GUIMARÃES;70;AVANTE;BRASILEIRA NATA;DF;62;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;33555;EUGENIO PIEDADE;33;PMN;BRASILEIRA NATA;MA;64;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;40013;PROFESSORA JANA ALMEIDA;40;PSB;BRASILEIRA NATA;DF;46;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;11220;PASTOR ROLIM;11;PP;BRASILEIRA NATA;PE;52;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;22077;DRA MIRANDA FERREIRA;22;PL;BRASILEIRA NATA;DF;45;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;15777;TELMA RUFINO;15;MDB;BRASILEIRA NATA;DF;54;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;12333;DIEGO TELES;12;PDT;BRASILEIRA NATA;GO;34;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;3345;MARIA ROSA MARINO;33;PMN;BRASILEIRA NATA;DF;36;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;1441;IRACEMA DURÃO;14;PTB;BRASILEIRA NATA;RJ;50;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;15215;CORONEL SANTANA;15;MDB;BRASILEIRA NATA;DF;52;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;4444;DANIEL RADAR;44;UNIÃO;BRASILEIRA NATA;DF;40;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;2000;WANDER MACIEL;20;PSC;BRASILEIRA NATA;PI;52;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;S
1;DF;4;VICE-GOVERNADOR;12;GUILHERME CAMPELO;12;PDT;BRASILEIRA NATA;DF;37;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;3;GOVERNADOR;15;IBANEIS ROCHA;15;MDB;BRASILEIRA NATA;DF;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;S
1;DF;8;DEPUTADO DISTRITAL;51777;PROFESSOR IVAN MORAES;51;PATRIOTA;BRASILEIRA NATA;PR;47;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;4321;LOUISE VERDE;43;PV;BRASILEIRA NATA;DF;43;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;4401;RENILSON ROMA;44;UNIÃO;BRASILEIRA NATA;MG;52;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;22193;ROOSEVELT VILELA;22;PL;BRASILEIRA NATA;DF;48;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;S
1;DF;6;DEPUTADO FEDERAL;1515;RAFAEL PRUDENTE;15;MDB;BRASILEIRA NATA;DF;39;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;35190;LUCIANO LUCAS;35;PMB;BRASILEIRA NATA;DF;47;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;23455;PAULA BELMONTE;23;CIDADANIA;BRASILEIRA NATA;SP;49;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;1111;RONEY NEMER;11;PP;BRASILEIRA NATA;MG;59;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;S
1;DF;8;DEPUTADO DISTRITAL;19123;DR GUTEMBERG;19;PODE;BRASILEIRA NATA;PB;58;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;1077;ADILA MARIA;10;REPUBLICANOS;BRASILEIRA NATA;DF;54;FEMININO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;PARDA;N
1;DF;6;DEPUTADO FEDERAL;1010;JULIO CESAR;10;REPUBLICANOS;BRASILEIRA NATA;SP;47;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;S
1;DF;8;DEPUTADO DISTRITAL;14407;MARCOS PATRIOTA;14;PTB;BRASILEIRA NATA;DF;45;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;77089;TIO LUIZ;77;SOLIDARIEDADE;BRASILEIRA NATA;GO;63;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;5;SENADOR;456;ALEXANDRE BISPO;45;PSDB;BRASILEIRA NATA;DF;48;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;11061;MUCIO EUSTAQUIO;11;PP;BRASILEIRA NATA;DF;51;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;S
1;DF;6;DEPUTADO FEDERAL;2233;RAFAEL SAMPAIO ;22;PL;BRASILEIRA NATA;PE;45;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;44910;DANY CATUNDA;44;UNIÃO;BRASILEIRA NATA;DF;47;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;10123;MARTINS MACHADO;10;REPUBLICANOS;BRASILEIRA NATA;SP;56;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;S
1;DF;8;DEPUTADO DISTRITAL;10190;MAJOR MICHELLO;10;REPUBLICANOS;BRASILEIRA NATA;DF;46;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;18777;DJ AFRIKA;18;REDE;BRASILEIRA (NATURALIZADA);ZZ;37;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;4040;RODRIGO ROLLEMBERG;40;PSB;BRASILEIRA NATA;RJ;63;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;77193;WAGNER GONÇALVES - JACA;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;59;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;N
1;DF;5;SENADOR;456;YARA PRADO;45;PSDB;BRASILEIRA NATA;DF;43;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;15133;GUSTAVO AIRES;15;MDB;BRASILEIRA NATA;DF;41;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;55255;DAI NASTEOLI;55;PSD;BRASILEIRA NATA;BA;38;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;15190;HERMETO;15;MDB;BRASILEIRA NATA;CE;57;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;S
1;DF;8;DEPUTADO DISTRITAL;35321;DRA MARIA RITA;35;PMB;BRASILEIRA NATA;MG;59;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;20222;MÁRCIA MAIA;20;PSC;BRASILEIRA NATA;DF;51;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;50500;RUBENS BIAS;50;PSOL;BRASILEIRA NATA;SP;39;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;10456;DELMASSO;10;REPUBLICANOS;BRASILEIRA NATA;PR;42;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;S
1;DF;8;DEPUTADO DISTRITAL;40707;BRUNO GURGEL;40;PSB;BRASILEIRA NATA;DF;47;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;77000;MATEUS MOURA;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;24;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;19220;YAGO RODRIGUES;19;PODE;BRASILEIRA NATA;DF;30;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;12444;NETO CADEIRANTE;12;PDT;BRASILEIRA NATA;CE;40;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;28190;SARGENTO VIANA;28;PRTB;BRASILEIRA NATA;DF;43;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;36001;SAMARA BRITO;36;AGIR;BRASILEIRA NATA;DF;38;FEMININO;SUPERIOR COMPLETO;CASADO(A);NÃO INFORMADO;N
1;DF;6;DEPUTADO FEDERAL;2822;KOE KENDY;28;PRTB;BRASILEIRA NATA;DF;45;MASCULINO;SUPERIOR COMPLETO;CASADO(A);AMARELA;N
1;DF;8;DEPUTADO DISTRITAL;22345;WESLEY SANTOS;22;PL;BRASILEIRA NATA;DF;30;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;12116;ZULMIRA INÊS;12;PDT;BRASILEIRA NATA;RJ;61;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;7722;HELIO CRUZ;77;SOLIDARIEDADE;BRASILEIRA NATA;TO;42;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;90762;CLARA DE ÁGUAS CLARAS;90;PROS;BRASILEIRA NATA;PE;37;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;5118;ÍNDIA PATIRA;51;PATRIOTA;BRASILEIRA NATA;PE;47;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);INDÍGENA;N
1;DF;8;DEPUTADO DISTRITAL;28000;JOSÉ LUIZ RAVENA;28;PRTB;BRASILEIRA NATA;SP;58;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;2261;BELLE BORGES;22;PL;BRASILEIRA NATA;PR;40;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;12321;GABY SANTOS;12;PDT;BRASILEIRA NATA;DF;23;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;5150;PROFESSOR NÉSIO;51;PATRIOTA;BRASILEIRA NATA;DF;51;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;36777;DEDÉ RORIZ;36;AGIR;BRASILEIRA NATA;DF;45;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);NÃO INFORMADO;N
1;DF;8;DEPUTADO DISTRITAL;19061;EUGÊNIO DE LOURDES;19;PODE;BRASILEIRA NATA;DF;41;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;10333;ALZIRA FOLHA;10;REPUBLICANOS;BRASILEIRA NATA;DF;41;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;15007;LUDMILA;15;MDB;BRASILEIRA NATA;RJ;59;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;15555;VANESSA MENDONÇA;15;MDB;BRASILEIRA NATA;GO;53;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;36193;KLESLEY PRÓ SOCIAL;36;AGIR;BRASILEIRA NATA;DF;36;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);NÃO INFORMADO;N
1;DF;8;DEPUTADO DISTRITAL;44188;PROFESSOR LACERDA;44;UNIÃO;BRASILEIRA NATA;DF;47;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;55111;NARCISIO DOURADO;55;PSD;BRASILEIRA NATA;GO;48;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;7011;ELIED DA CABS;70;AVANTE;BRASILEIRA NATA;DF;60;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;4022;MARCOS WESLEY;40;PSB;BRASILEIRA NATA;DF;40;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;51031;MEIRE;51;PATRIOTA;BRASILEIRA NATA;DF;49;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;20020;ADA SILVA;20;PSC;BRASILEIRA NATA;MA;47;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;7770;NERY JUNIOR;77;SOLIDARIEDADE;BRASILEIRA NATA;AP;47;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;70358;RAFAEL SANTANA FILHO SAMAMBAIA;70;AVANTE;BRASILEIRA NATA;DF;34;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;12300;ZAQUEU BRAGA;12;PDT;BRASILEIRA NATA;DF;37;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;14100;ERICKA FILIPPELLI;14;PTB;BRASILEIRA NATA;DF;43;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;35122;CAPITÃO ENES;35;PMB;BRASILEIRA NATA;DF;57;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;51151;DR EUFRASIO;51;PATRIOTA;BRASILEIRA NATA;GO;66;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;44007;JORGE TAVARES;44;UNIÃO;BRASILEIRA NATA;GO;51;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;4;VICE-GOVERNADOR;55;FELIPE BELMONTE;20;PSC;BRASILEIRA NATA;RS;69;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;2323;CHICO ANDRADE;23;CIDADANIA;BRASILEIRA NATA;DF;68;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;13013;RICARDO VALE;13;PT;BRASILEIRA NATA;DF;57;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;1310;AGNELO QUEIROZ;13;PT;BRASILEIRA NATA;BA;64;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;4555;LEANDRO NARDY;45;PSDB;BRASILEIRA NATA;MG;47;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;14140;LUIS FARMA;14;PTB;BRASILEIRA NATA;MA;48;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;44180;DEISE ANDRADE;44;UNIÃO;BRASILEIRA NATA;RJ;51;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;1033;COMANDANTE ABOUD;10;REPUBLICANOS;BRASILEIRA NATA;RJ;58;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;10177;TOCCOLINI;10;REPUBLICANOS;BRASILEIRA NATA;SP;58;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;15022;LESLIE SOUZA;15;MDB;BRASILEIRA NATA;GO;52;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;70444;VITOR ANDRADE;70;AVANTE;BRASILEIRA NATA;DF;43;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;55222;ADRIANO MARROCOS;55;PSD;BRASILEIRA NATA;DF;56;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;36321;JOAO PAULO;36;AGIR;BRASILEIRA NATA;DF;47;MASCULINO;SUPERIOR COMPLETO;CASADO(A);NÃO INFORMADO;N
1;DF;8;DEPUTADO DISTRITAL;13222;JOÃO DÃO RODOVIÁRIO;13;PT;BRASILEIRA NATA;BA;50;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);PARDA;N
